Year ,Day,Date,Hour,NEE,Reco,GEP,LE,H,Rg,Tair,Tsoil,vpd,precip,Ustar,LAI
2006,194,7/13/2006,20.5,-9999,-9999,-9999,-9999,-22.31927029,-7.874,21.52,28.04,0.306814928,0.508000001,0.39729,2.45
2006,194,7/13/2006,21,-9999,-9999,-9999,-9999,-6.770387465,-7.922,21.47,27.72,0.255935716,0.508,0.161295,2.45
2006,194,7/13/2006,21.5,-9999,-9999,-9999,-9999,-41.47899062,-7.625,21.77,27.47,0.256528857,0.762,0.302905,2.45
2006,194,7/13/2006,22.5,-9999,-9999,-9999,-9999,-3.859132357,-6.846,21.76,27.03,0.174930084,0.254,0.207322,2.45
2006,194,7/13/2006,17,-0.831620787,-9999,-9999,64.10999228,13.43203552,63.95,32.81,32.65,2.471591195,0,0.37248,2.45
2006,194,7/13/2006,17.5,-0.363419854,-9999,-9999,54.90871011,-0.498124936,42.19,32.47,32.34,2.327790966,0,0.308573,2.45
2006,194,7/13/2006,18,-0.440944997,-9999,-9999,55.57919658,6.044360886,64.87,32.5,32.19,2.317092374,0,0.258794,2.45
2006,194,7/13/2006,18.5,0.983623998,-9999,-9999,33.45495222,-1.172369807,-12.64,32.28,32,2.260497914,0,0.187782,2.45
2006,194,7/13/2006,12.5,-11.76862891,-9999,-9999,199.0238195,220.3434083,710.9,32.26,32.31,2.279021678,0,0.325879,2.45
2006,194,7/13/2006,13,-10.99116164,-9999,-9999,231.5344583,345.7486987,806,32.83,33.77,2.45421692,0,0.411253,2.45
2006,194,7/13/2006,13.5,-6.538050282,-9999,-9999,255.1260305,265.6913636,547.9,33.41,34.24,2.594773675,0,0.465868,2.45
2006,194,7/13/2006,14,-6.054192269,-9999,-9999,204.4215836,225.1200356,555.5,33.75,33.96,2.775018936,0,0.25661,2.45
2006,194,7/13/2006,14.5,-5.249095748,-9999,-9999,-9999,339.6593689,725.5,34.31,34.14,2.913089595,0,0.34492,2.45
2006,194,7/13/2006,15,-4.534759927,-9999,-9999,221.4694829,214.2719712,410.2,33.96,34.14,2.774140371,0,0.264375,2.45
2006,195,7/14/2006,11.5,-9999,3.173958501,-9999,-9999,-9999,764.6,30.07,28.58,1.78992842,0,0.155457,2.45
2006,195,7/14/2006,5,7.680597268,3.173958501,-4.506638767,49.26402088,-14.01810163,-7.228,22.41,25.8,0.224645125,0,0.231272,2.45
2006,195,7/14/2006,5.5,4.594981784,3.173958501,-1.421023283,-9999,-17.85306087,-7.917,22.67,25.72,0.2879658,0,0.208929,2.45
2006,194,7/13/2006,23.5,-9999,-9999,-9999,50.07277537,-41.43060854,-6.78,22.58,26.79,0.31990245,0,0.362734,2.45
2006,195,7/14/2006,0,-1.396203972,3.173958501,4.570162473,95.39871624,-31.27114908,-6.275,22.55,26.58,0.347897304,0,0.206177,2.45
2006,195,7/14/2006,0.5,2.447663342,3.173958501,0.726295159,57.46485588,-31.05833988,-6.09,22.45,26.42,0.343270963,0,0.266381,2.45
2006,195,7/14/2006,1,2.016385145,3.173958501,1.157573356,49.12056806,-32.93014806,-6.088,22.67,26.3,0.3699658,0,0.337382,2.45
2006,195,7/14/2006,1.5,9.973160682,3.173958501,-6.799202181,49.99273239,-9.719590746,-8.14,22.52,26.18,0.327900124,0,0.174482,2.45
2006,195,7/14/2006,4,-9999,3.173958501,-9999,-9999,-14.62444823,-6.199,22.44,25.96,0.247613183,8.91E-11,0.232318,2.45
2006,195,7/14/2006,4.5,1.420643706,3.173958501,1.753314795,-9999,-21.59120884,-6.218,22.37,25.87,0.217033362,0,0.248124,2.45
2006,195,7/14/2006,7.5,0.312402406,3.173958501,2.861556095,26.6143163,0.488244643,58.85,22.64,25.72,0.220936688,-1.15E-13,0.173652,2.45
2006,195,7/14/2006,6,-9999,3.173958501,-9999,9.071917227,-18.23284535,4.72,22.57,25.66,0.286233182,0,0.194825,2.45
2006,195,7/14/2006,9,-13.59137171,3.173958501,16.76533021,159.5223454,69.58563682,328.7,26.01,26.55,0.904514056,0,0.202818,2.45
2006,195,7/14/2006,9.5,-15.18046313,3.173958501,18.35442163,264.4754447,118.9795543,455,28.18,26.97,1.40216539,0,0.152288,2.45
2006,195,7/14/2006,8,-2.08867716,3.173958501,5.262635661,61.04466669,1.090814404,138.5,23.44,25.93,0.354818124,0,0.17552,2.45
2006,195,7/14/2006,11,-13.99084747,3.173958501,17.16480597,261.7287538,128.6016563,689.1,29.29,28.5,1.598086007,0,0.183689,2.45
2006,195,7/14/2006,10,-11.14766039,3.173958501,14.32161889,235.7539493,92.4866606,555.9,28.96,28.04,1.575801897,0,0.210141,2.45
2006,195,7/14/2006,10.5,-13.56410925,3.173958501,16.73806775,306.837276,163.0655537,637.1,28.95,28.33,1.585479942,0,0.206692,2.45
2006,195,7/14/2006,12.5,-12.09063007,3.173958501,15.26458857,390.7155755,146.7323341,795.1,31.04,29.92,2.026965605,0,0.213344,2.425
2006,195,7/14/2006,12,-14.39313496,3.173958501,17.56709346,432.4872365,195.1979157,769.7,30.63,29.35,1.870377488,0,0.192954,2.425
2006,195,7/14/2006,18.5,-9999,3.173958501,-9999,-9999,-64.78886315,-15.93,22.51,25.86,0.559236167,0,0.332926,2.425
2006,195,7/14/2006,19,-9999,3.173958501,-9999,60.56489879,-66.82948636,-9.06,24.65,25.87,0.991122695,0,0.251481,2.425
2006,195,7/14/2006,13,-10.70050089,3.173958501,13.87445939,-9999,163.1160113,766.3,31.8,31.28,2.149542197,0,0.26395,2.425
2006,195,7/14/2006,13.5,-11.58383896,3.173958501,14.75779746,446.6285368,201.9587864,782.8,32.05,32.27,2.12184473,0,0.207221,2.425
2006,195,7/14/2006,14,-10.13084041,3.173958501,13.30479891,340.3750302,166.4765001,752.4,32.27,32.5,2.186759124,0,0.23891,2.425
2006,195,7/14/2006,14.5,-8.409697883,3.173958501,11.58365638,336.2852289,169.7065826,700.1,32.75,32.47,2.339746971,0,0.291611,2.425
2006,195,7/14/2006,15,-5.542598562,3.173958501,8.716557063,146.6873903,175.0541257,675.7,33.52,32.14,2.633703255,0,0.276959,2.425
2006,195,7/14/2006,15.5,-4.707188246,3.173958501,7.881146747,372.033299,164.8395049,594.2,33.64,31.92,2.610730703,0,0.361782,2.425
2006,195,7/14/2006,16.5,-9999,3.173958501,-9999,108.8412626,1.340137983,50.36,33.43,31.75,2.80156636,0,0.183051,2.425
2006,195,7/14/2006,17,-9999,3.173958501,-9999,-9999,-9999,-9.79,25.69,30.38,1.231100002,6.35,0.881593,2.425
2006,195,7/14/2006,17.5,-9999,3.173958501,-9999,-9999,-103.5029966,-8.36,20.33,27.34,0.336915894,4.064,0.535849,2.425
2006,195,7/14/2006,18,-9999,3.173958501,-9999,-9999,-55.62548361,-13.46,21.15,26.12,0.423005902,0.254,0.551676,2.425
2006,196,7/15/2006,8,-9.225050814,5.453819822,14.67887064,112.2498608,45.78332538,253.6,26.35,25.72,1.039049016,0,0.164683,2.425
2006,196,7/15/2006,9.5,-14.41419376,5.453819822,19.86801358,224.6304428,142.5397417,516.9,27.77,27.36,1.250569318,0,0.260152,2.425
2006,196,7/15/2006,10,-17.72189927,5.453819822,23.17571909,278.0695912,159.1852758,591,27.71,28.2,1.205469028,0,0.342371,2.425
2006,196,7/15/2006,10.5,-17.94159406,5.453819822,23.39541388,350.5997271,196.9292736,655.3,28.69,28.3,1.371518329,0,0.170195,2.425
2006,196,7/15/2006,11.5,-21.62999652,5.453819822,27.08381634,455.481966,217.540571,755.2,29.46,28.71,1.607402334,0,0.185422,2.425
2006,196,7/15/2006,12,-20.50409952,5.453819822,25.95791934,497.6585767,251.0224033,778.4,30.19,29.14,1.742483483,0,0.394325,2.425
2006,196,7/15/2006,0.5,6.092176289,5.453819822,-0.638356467,13.9954697,-17.6564198,-44.38,23.77,25.84,0.419987336,0,0.211308,2.425
2006,196,7/15/2006,1,7.941966399,5.453819822,-2.488146577,28.6017754,-33.31545,-45.99,24.17,25.77,0.509861643,0,0.285176,2.425
2006,196,7/15/2006,1.5,9.335389541,5.453819822,-3.881569719,28.56570831,-29.30030797,-47.65,24.05,25.71,0.511140727,0,0.261774,2.425
2006,195,7/14/2006,19.5,-9999,3.173958501,-9999,143.3372666,-100.5112514,-15.49,25.58,26.01,1.099542699,0,0.373286,2.425
2006,195,7/14/2006,20,4.083326093,3.173958501,-0.909367592,-10.08955546,7.059851606,-16.02,23.29,26.07,0.517710075,0,0.158779,2.425
2006,195,7/14/2006,21,2.182559705,3.173958501,0.991398796,24.38169275,-12.72133717,-40.87,23.69,26.05,0.489792798,0,0.227185,2.425
2006,195,7/14/2006,21.5,0.15749454,3.173958501,3.016463961,22.78651312,-26.25975017,-43.95,24.82,26.05,0.66691631,0,0.214196,2.425
2006,196,7/15/2006,4.5,-9999,5.453819822,-9999,8.540996623,-13.82694786,-42.5,22.31,25.27,0.217142054,0,0.220593,2.425
2006,196,7/15/2006,5,3.201730327,5.453819822,2.252089495,12.42778766,-20.52586029,-39.7,22.4,25.21,0.209990866,0,0.336588,2.425
2006,196,7/15/2006,5.5,0.003501715,5.453819822,5.450318107,10.09048298,-15.40851445,-48.28,22.78,25.17,0.283474493,0,0.186629,2.425
2006,196,7/15/2006,2,2.899543892,5.453819822,2.55427593,24.26851581,-32.46449152,-49.96,24.3,25.63,0.597547269,0,0.268393,2.425
2006,196,7/15/2006,4,-9999,5.453819822,-9999,-9999,64.82308796,-46.84,23.01,25.35,0.348524832,0,0.163843,2.425
2006,196,7/15/2006,16,3.252168069,5.453819822,2.201651753,52.50347033,-4.258697841,-13.4,29.94,30.02,1.404109709,0,0.173973,2.4
2006,196,7/15/2006,12.5,-9999,5.453819822,-9999,284.2061685,120.6784103,653.8,30.45,29.75,1.794129579,0,0.253802,2.4
2006,196,7/15/2006,13,-9999,5.453819822,-9999,534.4307551,242.5309249,790.1,31.06,31.08,1.926122085,0,0.326471,2.4
2006,196,7/15/2006,13.5,-13.92683609,5.453819822,19.38065591,447.1795781,170.995465,784.4,31.48,31.47,2.038595791,0,0.311139,2.4
2006,196,7/15/2006,14,-14.11910942,5.453819822,19.57292924,453.9007851,192.0479765,742,32.24,31.47,2.256550814,0,0.195973,2.4
2006,196,7/15/2006,14.5,-0.396955306,5.453819822,5.850775128,145.5443695,15.7110793,201.8,31.86,31.18,2.21061936,0,0.293356,2.4
2006,197,7/16/2006,4.5,5.389883381,5.085142444,-0.304740937,23.1799648,-14.15415363,-17.33,19.99,23.88,0.21305428,0,0.192428,2.4
2006,197,7/16/2006,5,-9999,5.085142444,-9999,12.05155273,-8.810729485,-18.42,20.44,23.83,0.300245034,0,0.188141,2.4
2006,197,7/16/2006,5.5,9.575501395,5.085142444,-4.490358951,53.51562463,-33.68712579,-31.66,20.6,23.79,0.367170433,0,0.220196,2.4
2006,197,7/16/2006,6,4.273993085,5.085142444,0.811149359,26.40174989,-19.85951624,-30.7,20.81,23.74,0.414887632,0,0.182918,2.4
2006,197,7/16/2006,6.5,4.408406827,5.085142444,0.676735617,44.46557569,-25.47439911,-10.4,20.7,23.71,0.400229073,0,0.226819,2.4
2006,197,7/16/2006,7.5,-6.456770495,5.085142444,11.54191294,53.87357597,11.56389222,56.93,21.63,23.85,0.42222363,0,0.169636,2.4
2006,197,7/16/2006,8,-11.18198836,5.085142444,16.2671308,48.13373936,12.87508111,109.6,22.57,24,0.515233182,0,0.175017,2.4
2006,197,7/16/2006,9,-14.72431001,5.085142444,19.80945245,175.8787684,67.42976837,440.3,25.86,24.68,1.119658113,0,0.205174,2.4
2006,197,7/16/2006,10.5,-13.34492698,5.085142444,18.43006942,-9999,86.16524431,623.3,29.25,26.92,2.179649753,0,0.177193,2.4
2006,197,7/16/2006,11,-8.655543248,5.085142444,13.74068569,179.7635081,69.50821914,662.2,29.65,26.92,2.357870714,0,0.163245,2.4
2006,196,7/15/2006,22.5,9.539378142,5.453819822,-4.08555832,73.68200292,-56.69021048,-16.83,22.04,24.91,0.385020093,0,0.451909,2.4
2006,196,7/15/2006,16.5,-9999,5.453819822,-9999,-9999,-33.42809906,-15.43,29.25,29.68,1.299649753,0,0.272069,2.4
2006,196,7/15/2006,17,-9999,5.453819822,-9999,-9999,-9999,-10.06,25.64,28.93,0.958286007,8.379999999,1.04742,2.4
2006,196,7/15/2006,17.5,-9999,5.453819822,-9999,-9999,47.77235327,-5.583,23.4,25.73,0.970835769,0.508000001,0.380542,2.4
2006,196,7/15/2006,18,-9999,5.453819822,-9999,-9999,-70.42799891,-8.03,22.32,25.53,0.467788414,0.762,0.66223,2.4
2006,196,7/15/2006,18.5,-9999,5.453819822,-9999,-9999,-54.46626543,-7.253,21.31,25.41,0.30686366,0.508,0.599526,2.4
2006,196,7/15/2006,19,-9999,5.453819822,-9999,24.07785948,-32.56874477,-10.57,21.2,25.31,0.272751025,5.94E-11,0.495222,2.4
2006,196,7/15/2006,19.5,4.004755989,5.453819822,1.449063833,29.20472779,-9.423150633,-10.86,21.2,25.24,0.180751025,0,0.29375,2.4
2006,196,7/15/2006,20.5,3.979551325,5.453819822,1.474268497,16.65611914,-0.859648194,-7.936,21.34,25.25,0.1665483,0,0.186094,2.4
2006,196,7/15/2006,21,5.864009402,5.453819822,-0.41018958,28.6624878,-9.438544367,-13.67,21.28,25.17,0.154186554,0,0.371435,2.4
2006,196,7/15/2006,21.5,5.931442978,5.453819822,-0.477623156,25.39095761,-14.27690619,-15.85,21.33,25.06,0.174985916,0,0.314133,2.4
2006,196,7/15/2006,22,5.001209853,5.453819822,0.452609969,67.85949707,-34.57606099,-15.97,21.73,24.99,0.319138887,0,0.329146,2.4
2006,197,7/16/2006,0.5,3.356741205,5.085142444,1.728401239,12.44806372,-11.71754507,-33.95,21.46,24.68,0.259362405,0,0.237063,2.4
2006,196,7/15/2006,23,1.611867174,5.453819822,3.841952648,38.80966988,-28.07900323,-18.83,22.49,24.81,0.486910902,0,0.23135,2.4
2006,196,7/15/2006,23.5,4.047572538,5.453819822,1.406247284,23.77421016,-13.76880691,-19.12,22.57,24.79,0.505233182,0,0.155573,2.4
2006,197,7/16/2006,0,8.143806349,5.085142444,-3.058663905,22.08487818,-16.73168979,-23.52,21.74,24.75,0.317735099,0,0.206726,2.4
2006,197,7/16/2006,2,5.46847367,5.085142444,-0.383331226,5.986441839,-9.023857056,-25.15,20.77,24.42,0.164818544,0,0.204633,2.4
2006,197,7/16/2006,12,-14.74730723,5.085142444,19.83244967,-9999,150.6412281,775.7,31.15,28.08,2.648389579,0,0.25617,2.375
2006,198,7/17/2006,0.5,-9999,6.325046996,-9999,44.95433536,-19.30395487,-35.43,24.5,26.09,0.823302807,0,0.167807,2.375
2006,198,7/17/2006,2.5,-9999,6.325046996,-9999,18.31455165,-13.70778618,-51.74,23.02,25.4,0.632233481,0,0.164546,2.375
2006,198,7/17/2006,5,6.448036955,6.325046996,-0.12298996,22.5005645,-22.5391582,-48.07,22.15,24.65,0.654919135,0,0.177836,2.375
2006,198,7/17/2006,5.5,5.754573632,6.325046996,0.570473364,22.02950752,-20.4105954,-51.92,21.71,24.53,0.591949023,0,0.211221,2.375
2006,198,7/17/2006,7,-9999,6.325046996,-9999,69.30689457,-4.277577564,73.97,23.18,24.37,0.863695098,0,0.288651,2.375
2006,198,7/17/2006,7.5,-9999,6.325046996,-9999,85.64591933,16.82972085,160.8,24.98,24.55,1.113098157,0,0.21534,2.375
2006,198,7/17/2006,8,-9999,6.325046996,-9999,134.1586642,50.33533753,253.3,26.59,24.88,1.414154083,0,0.264413,2.375
2006,197,7/16/2006,13,-14.10569349,5.085142444,19.19083593,-9999,145.6152987,760.2,32.26,29.92,2.987021678,0,0.249781,2.375
2006,197,7/16/2006,13.5,-14.49126844,5.085142444,19.57641088,-9999,113.4240977,598,32.38,30.4,3.04395984,0,0.281813,2.375
2006,197,7/16/2006,14,-8.903629008,5.085142444,13.98877145,270.6836954,69.09374405,692.1,32.8,30.27,3.195780393,0,0.257001,2.375
2006,197,7/16/2006,14.5,-15.08256198,5.085142444,20.16770442,-9999,197.6381426,675.2,33.68,30.55,3.349451943,0,0.234613,2.375
2006,197,7/16/2006,15.5,-5.32432686,5.085142444,10.4094693,314.2568972,85.06072605,575.4,33.43,30.3,3.17756636,0,0.232604,2.375
2006,197,7/16/2006,16.5,-5.868735303,5.085142444,10.95387775,226.6611379,68.79863005,476.1,33.83,30.41,3.276609727,0,0.180671,2.375
2006,197,7/16/2006,17,-5.188600455,5.085142444,10.2737429,209.0402162,61.46236735,334.6,34.37,30.63,3.415259787,0,0.178995,2.375
2006,197,7/16/2006,17.5,0.565896107,5.085142444,4.519246337,112.740972,-6.56481997,132.4,33.33,30.32,3.047659202,0,0.250902,2.375
2006,197,7/16/2006,18,1.919205532,5.085142444,3.165936912,101.0697203,-21.70469729,82.5,31.26,29.91,2.502968795,0,0.569011,2.375
2006,197,7/16/2006,18.5,4.284112937,5.085142444,0.801029507,37.63623788,-9.245464578,-17.55,29.54,29.24,2.092494116,0,0.481447,2.375
2006,197,7/16/2006,19,-9999,5.085142444,-9999,-9999,-0.912387567,-24.21,28.39,28.7,1.763303312,0,0.231599,2.375
2006,197,7/16/2006,20,3.066807616,5.085142444,2.018334828,17.73608704,-7.389235354,-48.29,26.05,27.9,1.096514769,0,0.156777,2.375
2006,198,7/17/2006,8.5,-9999,6.325046996,-9999,194.1646933,50.31454302,343.1,27.58,25.19,1.531221992,0,0.286972,2.375
2006,198,7/17/2006,9,-9999,6.325046996,-9999,215.2080499,84.99297628,431.8,28.66,25.78,1.810650181,0,0.275138,2.375
2006,198,7/17/2006,9.5,-9999,6.325046996,-9999,193.7032579,70.63078439,512.7,29.71,26.45,2.027319364,0,0.177011,2.375
2006,198,7/17/2006,10,-15.30336081,6.325046996,21.62840781,256.8986411,108.6683744,586.2,30.68,27.47,2.262018415,0,0.241956,2.375
2006,198,7/17/2006,10.5,-12.08399328,6.325046996,18.40904028,345.6477711,121.8025821,647.1,31.15,28.06,2.385389579,0,0.20365,2.375
2006,198,7/17/2006,11,-12.82369702,6.325046996,19.14874402,-9999,118.2965445,697.7,31.81,27.92,2.607218426,0,0.208928,2.375
2006,198,7/17/2006,11.5,-16.65395545,6.325046996,22.97900245,410.1723453,186.8579147,735.1,32.2,28.24,2.748625188,0,0.289919,2.375
2006,198,7/17/2006,12,-14.59893647,6.325046996,20.92398347,424.5427364,166.8511917,761.2,32.53,29.09,2.87940599,0,0.356882,2.375
2006,199,7/18/2006,3.5,4.448467681,5.189963816,0.741496135,14.84865926,-13.13990136,-29.7,24.94,25.89,1.1605291,0,0.155081,2.35
2006,199,7/18/2006,4.5,7.039878101,5.189963816,-1.849914285,20.74334004,-27.99105013,-45.12,24.7,25.69,1.08244451,0,0.2616,2.35
2006,198,7/17/2006,23,6.202057036,6.325046996,0.12298996,23.8471012,-20.83933035,-49.87,26.04,27.15,1.365513042,0,0.210265,2.35
2006,199,7/18/2006,9,-9.683828242,5.189963816,14.87379206,180.4773641,58.23009978,420.3,31.28,27.27,2.37318175,0,0.203699,2.35
2006,199,7/18/2006,10.5,-7.499133154,5.189963816,12.68909697,134.9497924,90.13049593,639.1,33.1,29.05,3.004704337,0,0.257677,2.35
2006,199,7/18/2006,11,-12.63068828,5.189963816,17.8206521,259.8942128,206.9205915,689.8,33.98,29.27,3.259089724,0,0.152476,2.35
2006,199,7/18/2006,11.5,-15.84043221,5.189963816,21.03039603,434.2256052,274.8124372,727.5,34.85,29.64,3.517528988,0,0.270037,2.35
2006,198,7/17/2006,15.5,-4.130373164,6.325046996,10.45542016,276.3048639,107.805828,568,35.88,31.31,4.206234824,0,0.3436,2.35
2006,198,7/17/2006,16,-9.557480038,6.325046996,15.88252703,238.2606672,75.63591792,493.9,35.89,31.06,4.161496207,0,0.291622,2.35
2006,198,7/17/2006,16.5,-4.080557194,6.325046996,10.40560419,316.475158,77.97142999,413.4,36.02,31.16,4.195035962,0,0.277468,2.35
2006,198,7/17/2006,17,-2.823553756,6.325046996,9.148600752,171.6003969,35.83083265,324.9,36.41,31.24,4.296246249,0,0.161428,2.35
2006,198,7/17/2006,17.5,-1.542791796,6.325046996,7.867838792,151.9398695,17.50207301,229.8,36.11,30.92,4.167641281,0,0.18883,2.35
2006,198,7/17/2006,18,-2.025110275,6.325046996,8.350157271,179.7633997,0.834713007,153,35.34,30.93,3.891413119,0,0.357007,2.35
2006,198,7/17/2006,18.5,-0.725378878,6.325046996,7.050425874,120.8758485,-11.75044387,97.7,34.47,30.92,3.625660597,0,0.291998,2.35
2006,198,7/17/2006,19,0.730739155,6.325046996,5.594307841,58.17316042,-14.42455632,27.82,33.85,30.65,3.350521734,0,0.204248,2.35
2006,198,7/17/2006,19.5,-1.927379471,6.325046996,8.252426467,-9999,4.828102424,-19.74,31.73,30.08,2.815845466,0,0.793851,2.35
2006,198,7/17/2006,20,-9999,6.325046996,-9999,62.95527328,-16.22373805,-56.54,30.32,29.32,2.755701804,0,0.288717,2.35
2006,198,7/17/2006,13.5,-10.4445975,6.325046996,16.7696445,387.0673773,175.828432,758,33.99,31.4,3.371066562,0,0.312891,2.35
2006,198,7/17/2006,14,-10.09509027,6.325046996,16.42013727,-9999,151.5123879,729.3,34.34,31.78,3.514168112,0,0.327119,2.35
2006,198,7/17/2006,14.5,-9.103590389,6.325046996,15.42863738,-9999,133.5184689,686.7,35.29,31.97,3.903544458,0,0.152884,2.35
2006,199,7/18/2006,5,2.695362797,5.189963816,2.494601019,19.5718454,-20.89709518,-34.64,25.05,25.58,1.146381983,0,0.238767,2.35
2006,199,7/18/2006,5.5,5.576706142,5.189963816,-0.386742326,18.40767105,-16.47200319,-24.43,25.05,25.59,1.102381983,0,0.182247,2.35
2006,199,7/18/2006,6,5.201294109,5.189963816,-0.011330293,16.59272494,-17.63475756,-11.31,24.91,25.6,1.040862644,0,0.195921,2.35
2006,199,7/18/2006,6.5,0.180604434,5.189963816,5.009359382,29.82981861,-15.54237455,25.81,26.2,25.68,1.324664904,0,0.159366,2.35
2006,199,7/18/2006,7,-2.147436776,5.189963816,7.337400592,59.22203707,4.17128021,102.6,27.19,25.92,1.459595849,0,0.155728,2.35
2006,199,7/18/2006,7.5,-9.605941931,5.189963816,14.79590575,156.8438309,18.01662031,243.7,28.47,26.22,1.743392901,0,0.288864,2.35
2006,199,7/18/2006,8,-7.883510699,5.189963816,13.07347452,171.1770605,46.77094473,265.7,29.61,26.62,1.980262389,0,0.274111,2.35
2006,199,7/18/2006,8.5,-11.42469307,5.189963816,16.61465689,154.7657589,58.93121912,327,30.19,26.97,2.070483483,0,0.205485,2.35
2006,198,7/17/2006,12.5,-10.32093617,6.325046996,16.64598317,292.9044783,124.5164708,773.3,32.94,29.97,3.117256839,0,0.273261,2.35
2006,198,7/17/2006,13,-13.67701337,6.325046996,20.00206037,417.5392537,170.7590651,772.2,33.47,30.77,3.257168643,0,0.256742,2.35
2006,198,7/17/2006,15,-6.713231722,6.325046996,13.03827872,-9999,105.4260187,631.6,35.7,31.76,4.16579524,0,0.201011,2.35
2006,199,7/18/2006,17,-3.35487008,5.189963816,8.544833896,252.755001,87.17152446,333.6,38.91,33.91,5.154515924,0,0.511389,2.325
2006,199,7/18/2006,17.5,1.262552443,5.189963816,3.927411373,44.56761151,-6.401381636,2.206,37.52,33.32,4.661346024,0,0.29134,2.325
2006,199,7/18/2006,18,-9999,5.189963816,-9999,-9999,56.25343935,-31.95,35.48,32.68,3.996048017,0,0.802327,2.325
2006,199,7/18/2006,19,2.005066145,5.189963816,3.184897671,-3.938702834,-13.97763836,-41.28,33.02,30.87,3.524936247,0,0.390456,2.325
2006,199,7/18/2006,19.5,-9999,5.189963816,-9999,57.78283497,-30.35647217,-43.33,31.4,30.53,2.930567984,0,0.292599,2.325
2006,199,7/18/2006,20,1.963511042,5.189963816,3.226452774,16.17091233,-6.342196013,-48.69,30.5,30.17,2.635657814,0,0.168485,2.325
2006,199,7/18/2006,21,8.604919787,5.189963816,-3.414955971,33.8376682,-13.41237518,-35.29,29.55,29.54,2.298885981,0,0.165958,2.325
2006,199,7/18/2006,22.5,5.56987982,5.189963816,-0.379916004,5.802131557,-16.6012217,-37,29.59,29.06,2.065465447,0,0.213587,2.325
2006,199,7/18/2006,23,6.007727487,5.189963816,-0.817763671,20.85565565,-26.6213933,-32.1,29.56,28.95,1.967279046,0,0.273859,2.325
2006,199,7/18/2006,18.5,4.245261119,5.189963816,0.944702697,62.93753416,-1.521165689,-37.28,31.53,31.57,2.940780424,0,1.00726,2.325
2006,199,7/18/2006,12,-8.973929199,5.189963816,14.16389302,-9999,191.5179324,752.6,35.41,30.61,3.844693179,0,0.201669,2.325
2006,199,7/18/2006,12.5,-7.250979429,5.189963816,12.44094325,267.255433,167.5594172,762.7,36.17,31.62,4.089448749,0,0.226266,2.325
